1,x1,x1^2,x1^3,x1^4,x1^5,x1^6,x1^7,x1^8,x1^9,x1^10,x1^11,x1^12,x1^13,x1^14,x1^15,x1^16,x1^17,x1^18,x1^19,x1^20,x1^21,x1^22,x1^23,x1^24,x1^25,x1^26,x1^27,x1^28,x1^29,x1^30,x1^31,x1^32,x1^33,x1^34,x1^35,x1^36,x1^37,x1^38,y
1.0,0.6228571428571429,0.3879510204081633,0.24163806413994174,0.15050599423573516,0.09374373355254362,0.058388954041298596,0.03636797708858027,0.022652054300887143,0.01410899382169542,0.008787887580370291,0.0054735985500592105,0.00340926995403688,0.002123488142800114,0.0013226297575154996,0.0008238093918239398,0.0005131155640503397,0.0003195976941799259,0.00019906370666063957,0.00012398825157719837,7.722696812522641e-05,4.810136871799817e-05,2.996028108721029e-05,1.8660975077176693e-05,1.1623121619498627e-05,7.239544323002002e-06,4.5092018926126755e-06,2.808588607398752e-06,1.7493494754655085e-06,1.0895948161470883e-06,6.786619140573293e-07,4.22709420755708e-07,2.632875820706981e-07,1.6399055111832056e-07,1.0214268612512539e-07,6.362030164364953e-08,3.9626359309473134e-08,2.468156094132898e-08,1.5373086529170624e-08,7.621420828571429
1.0,0.6471428571428571,0.4187938775510204,0.2710194664723032,0.17538831187421905,0.11350129325574461,0.07345155120693186,0.047533646709628764,0.030761059942088328,0.019906800219665732,0.012882543570726539,0.008336846053627316,0.0053951303747045345,0.0034914200853445056,0.0022594475695158016,0.0014621853557009402,0.0009462428087607513,0.0006123542748123148,0.0003962806949856837,0.00025645022118359246,0.0001659599288516677,0.00010739978252829353,6.950300212188138e-05,4.4978371373160375e-05,2.91074317600595e-05,1.8836666553295646e-05,1.2190014212347038e-05,7.888680625990297e-06,5.105103319390864e-06,3.3037311481200874e-06,2.137986014426285e-06,1.3835823779072958e-06,8.953754531314357e-07,5.794358289550577e-07,3.7497775788091586e-07,2.426641776000784e-07,1.5703838921833647e-07,1.0162627187986632e-07,6.576671594511348e-08,7.208616623928571
1.0,0.65,0.42250000000000004,0.27462500000000006,0.17850625000000006,0.11602906250000004,0.07541889062500003,0.04902227890625002,0.03186448128906252,0.020711912837890638,0.013462743344628915,0.008750783174008795,0.005688009063105717,0.003697205891018716,0.0024031838291621657,0.0015620694889554078,0.001015345167821015,0.0006599743590836599,0.00042898333340437894,0.00027883916671284635,0.00018124545836335014,0.0001178095479361776,7.657620615851544e-05,4.9774534003035037e-05,3.2353447101972775e-05,2.1029740616282303e-05,1.3669331400583497e-05,8.885065410379274e-06,5.775292516746528e-06,3.7539401358852436e-06,2.4400610883254085e-06,1.5860397074115156e-06,1.0309258098174851e-06,6.701017763813654e-07,4.355661546478875e-07,2.8311800052112686e-07,1.8402670033873248e-07,1.1961735522017613e-07,7.775128089311448e-08,7.974424235
1.0,0.6542857142857142,0.4280897959183673,0.2800930379008746,0.18326087336942937,0.11990497143314092,0.07845210988054077,0.05133009475041096,0.03358454770812603,0.021973889786173886,0.014377202174382342,0.009406797994095875,0.006154733544708443,0.00402695423353781,0.002634778627086167,0.0017238980160078062,0.0011279218447593931,0.00073798314985686,0.00048285183233491693,0.00031592305601341707,0.0002067039423630643,0.00013524343657469063,8.848784850172615e-05,5.789633516255796e-05,3.788074500635935e-05,2.478483030416083e-05,1.6216360399008084e-05,1.0610132946779574e-05,6.9420584137500636e-06,4.542089647853613e-06,2.9718243695956495e-06,1.944422230392582e-06,1.272207687885432e-06,8.323873157878969e-07,5.446191294726525e-07,3.5633651614067834e-07,2.3314589198918667e-07,1.5254402647292497e-07,9.980737732085662e-08,8.066813920357143
1.0,0.6585714285714286,0.43371632653061226,0.2856331807580175,0.18810985189920867,0.12388377389362172,0.08158631394994231,0.053730415329890584,0.03538531638154223,0.02330375835984424,0.015347189434125991,0.010107220470188688,0.006656326623938551,0.004383666533765246,0.0028869575315225407,0.0019012677457598446,0.0012521206154218405,0.0008246108624420978,0.0005430651536940101,0.00035764719407562666,0.00023553622352694842,0.00015511742720846175,0.00010215590563300124,6.727696070973367e-05,4.4306684124553176e-05,2.9179116259170022e-05,1.9216532279253402e-05,1.2655459115336884e-05,8.33452378881472e-06,5.488879238062266e-06,3.614819041066721e-06,2.380616539902512e-06,1.5678060355643685e-06,1.0325122605645342e-06,6.799830744575003e-07,4.4781742474986807e-07,2.9491976115669885e-07,1.9422572841891169e-07,1.27911515430169e-07,8.154626420714285
1.0,0.6628571428571428,0.43937959183673464,0.29124590087463553,0.19305442572261555,0.12796750505041946,0.08482417477627803,0.05622631013741858,0.03727001129108888,0.024704693198664626,0.01637568234882912,0.010854738014081017,0.007195140626476559,0.004769350358121605,0.0031613979516691777,0.0020955552136778547,0.0013890537416378923,0.0009207441944571171,0.0006103218660401461,0.0004045562083466111,0.00026816297238975364,0.00017775374169835096,0.00011782533735433548,7.810136647487381e-05,5.177004863477349e-05,3.431614652362128e-05,2.2746702838514675e-05,1.5077814452958297e-05,9.99443700881807e-06,6.6248839601308345e-06,4.391351653572438e-06,2.910838810368016e-06,1.9294702971582275e-06,1.278963168402025e-06,8.477698716264852e-07,5.619503149066987e-07,3.72492780166726e-07,2.4690949999622977e-07,1.6366572571178657e-07,7.302337428571429
1.0,0.6671428571428571,0.4450795918367347,0.2969316705539359,0.19809584306955436,0.13215822673354555,0.08816841697795111,0.0588209296124331,0.03924196304143751,0.026179995343359026,0.017465796893355236,0.01165218164170985,0.007773669752397857,0.005186148249099713,0.0034599017604708083,0.0023082487459140963,0.0015399316633455471,0.0010273544096891006,0.0006853921561783001,0.00045725448133609445,0.0003050540611199373,0.00020351463791858676,0.00013577333701140002,9.058021197760543e-05,6.042994141934534e-05,4.0315403775477534e-05,2.6896133661640012e-05,1.7943563457122693e-05,1.1970920192108997e-05,7.986313899592716e-06,5.328012273013998e-06,3.554545330710767e-06,2.371389527774183e-06,1.5820555849579194e-06,1.0554570831076405e-06,7.041406540160973e-07,4.6976240775073916e-07,3.13398634885136e-07,2.0908166070194073e-07,7.6295536664285715
1.0,0.6842857142857143,0.4682469387755102,0.3204146909620991,0.2192551956726364,0.15003319818170405,0.10266557418433749,0.07025258576328236,0.04807284082944607,0.032895558224720955,0.022509960556630484,0.015403244438037145,0.010540220122599702,0.0072125220553217965,0.0049354258064273435,0.003377241373255282,0.0023109980254132573,0.0015813829345327861,0.0010821177509160065,0.0007404777181268102,0.0005066983242610601,0.000346726424744354,0.00023725993921792224,0.00016235358697912108,0.00011109624023285571,7.602157010219697e-05,5.202047439850336e-05,3.5596867481261584e-05,2.4358427890748996e-05,1.666812422809824e-05,1.1405759293227224e-05,7.804798144936915e-06,5.340711873463975e-06,3.654572839127491e-06,2.500771985631526e-06,1.7112425444535728e-06,1.1709788268475161e-06,8.012840829428003e-07,5.483072510422876e-07,8.297211412857143
1.0,0.6857142857142857,0.4702040816326531,0.3224256559766764,0.22109187838400668,0.15160585946331886,0.10395830363199007,0.07128569391907891,0.04888161868736839,0.0335188242427669,0.022984336623611587,0.015760687970476518,0.01080732889404104,0.0074107398130567135,0.005081650157524604,0.0034845601080168713,0.0023894126454972833,0.0016384543854838513,0.001123511578617498,0.0007704079396234273,0.000528279730027493,0.00036224895773313804,0.00024839928530272324,0.00017033093849329594,0.00011679835782397436,8.009030250786813e-05,5.491906457682386e-05,3.7658787138393505e-05,2.5823168323469834e-05,1.7707315421807886e-05,1.214215914638255e-05,8.32605198609089e-06,5.709292790462325e-06,3.914943627745594e-06,2.6845327733112648e-06,1.8408224731277244e-06,1.2622782672875825e-06,8.655622404257709e-07,5.935283934348143e-07,7.907795964642856
1.0,0.6885714285714286,0.474130612244898,0.3264727930029155,0.2247998374677218,0.15479074522777417,0.1065844845711245,0.07339103080468859,0.050534966925514145,0.03479693436871117,0.02396017480816969,0.01649829179648256,0.011360252351292276,0.007822345190461254,0.005386243402574749,0.0037088133143443275,0.0025537828821628086,0.0017584619274321055,0.0012108266414603927,0.0008337406302627277,0.0005740899768380496,0.0003953019554799142,0.0002721936322018838,0.00018742475817329712,0.00012905533348504174,8.886381534255731e-05,6.118908427873232e-05,4.213305517478426e-05,2.901161799178002e-05,1.997657124576853e-05,1.375529620065776e-05,9.471503955310057e-06,6.521807009227783e-06,4.49072996921113e-06,3.0921883502282357e-06,2.1291925497285854e-06,1.4661011556702545e-06,1.0095153671900896e-06,6.951234385508903e-07,7.757407565714287
1.0,0.69,0.4760999999999999,0.32850899999999994,0.22667120999999993,0.15640313489999993,0.10791816308099994,0.07446353252588996,0.05137983744286406,0.0354520878355762,0.024461940606547574,0.016878739018517826,0.0116463299227773,0.008035967646716336,0.005544817676234271,0.003825924196601647,0.002639887695655136,0.0018215225100020437,0.0012568505319014102,0.000867226867011973,0.0005983865382382613,0.00041288671138440023,0.0002848918308552361,0.0001965753632901129,0.0001356370006701779,9.358953046242274e-05,6.457677601907169e-05,4.455797545315946e-05,3.0745003062680024e-05,2.1214052113249216e-05,1.4637695958141957e-05,1.010001021111795e-05,6.969007045671385e-06,4.808614861513255e-06,3.317944254444146e-06,2.2893815355664606e-06,1.5796732595408576e-06,1.0899745490831916e-06,7.520824388674022e-07,7.876061085
1.0,0.6914285714285714,0.4780734693877551,0.33055365597667635,0.22855424213244477,0.1580289331315761,0.1092657194795469,0.07554944032585814,0.0522370415967362,0.036118183046886174,0.024973143706704153,0.01726714507720687,0.011938997453383036,0.008254963953481985,0.0057077179335504,0.003946479256911991,0.002728708514779148,0.0018867070302187251,0.0013045231466083755,0.0009019845756549339,0.0006236579065956971,0.0004312148954175962,0.0002981542991173094,0.0002061524011039682,0.00014253966019188658,9.855599361839014e-05,6.81444298732869e-05,4.7117005798101226e-05,3.257804400897284e-05,2.252539042906122e-05,1.5574698525236616e-05,1.076879155173503e-05,7.445850158628221e-06,5.148273538251512e-06,3.5596634178767593e-06,2.4612529917890733e-06,1.7017806400370164e-06,1.1766597568255941e-06,8.135761747194108e-07,7.855661931785715
1.0,0.7042857142857143,0.49601836734693877,0.3493386501457726,0.2460342207455227,0.17327838689648956,0.1220374924856705,0.08594926256490794,0.06053283777785659,0.042632412892119,0.030025399365449523,0.02114645983880945,0.014893149572190083,0.010489032484413872,0.007387275735451485,0.0052027527679679745,0.003664224449440302,0.0025806609336772412,0.0018175226290041142,0.001280055222998612,0.0009015246070547367,0.0006349309018256931,0.00044717276371438104,0.0003149373893016998,0.00022180590417962572,0.0001562147296579364,0.0001100198024590895,7.748537516047303e-05,5.45718427915903e-05,3.843416928036288e-05,2.7068636364598426e-05,1.9064053896781463e-05,1.3426540815876087e-05,9.456120888895588e-06,6.659810854607893e-06,4.690409644745273e-06,3.3033885069420277e-06,2.326529334174885e-06,1.6385413739260263e-06,8.348706840357144
1.0,0.7157142857142857,0.5122469387755102,0.3666224518950437,0.2623969262848813,0.1878012286696079,0.13441202223353366,0.09620060448428623,0.06885214692375344,0.049278465155429246,0.035269301489814366,0.025242742923424284,0.01806659172090795,0.012930517788821263,0.009254556303142076,0.006623618154105972,0.004740618136010132,0.0033929281230586803,0.0024283671280748557,0.0017380170445221467,0.0012439236275794223,0.0008902939105961294,0.0006371960702980869,0.0004560503303133451,0.00032640173640997985,0.0002336103856305713,0.00016719829028702317,0.00011966620490542659,8.564681236802674e-05,6.129864713768771e-05,4.3872317451402204e-05,3.140004434736072e-05,2.2473460311468175e-05,1.6084576594350794e-05,1.1511961248242498e-05,8.239275121956416e-06,5.896966908714521e-06,4.220543458951393e-06,3.020703247049497e-06,7.978054727142858
1.0,0.7171428571428572,0.5142938775510205,0.3688221807580176,0.26449819248646406,0.18968298946886425,0.1360298010190998,0.09755280015941159,0.0699592938286066,0.0501708078599436,0.03597963649384527,0.025802539314157612,0.01850410676529589,0.013270087994540767,0.009516548818942094,0.006824725010155617,0.004894302792997314,0.0035099142886923598,0.0025171099613193783,0.0018051274294033257,0.0012945342422292423,0.0009283659851415424,0.000665771035058649,0.0004774529422849169,0.00034240196718146896,0.00024555112503585346,0.00017609523538285492,0.00012628544023170454,9.056470142330812e-05,6.494782873500097e-05,4.657687146424355e-05,3.340227067864323e-05,2.3954199829541292e-05,1.7178583306328187e-05,1.2319498313966786e-05,8.834840219444752e-06,6.335842557373237e-06,4.54370423400195e-06,3.258485036384256e-06,8.192531913928573
1.0,0.7257142857142858,0.526661224489796,0.3822055743440234,0.2773720453810913,0.2012928557908491,0.14608110105964478,0.1060131419118565,0.07693525155889015,0.055833011131308855,0.04051881379243557,0.02940508200936753,0.02133968808679815,0.015486516497276373,0.011238786258023426,0.008156147741537001,0.005919032932429709,0.004295526756677561,0.003117325131988859,0.002262287381500486,0.0016417742711460671,0.0011914590424888603,0.0008646588479776301,0.0006274952782466231,0.00045538228764183504,0.00033047743160293175,0.00023983219322041335,0.00017404964879424284,0.00012631031655353623,9.166520115599487e-05,6.652274598177914e-05,4.8276507083919725e-05,3.503495085518746e-05,2.542536433490747e-05,1.845155011733285e-05,1.3390553513721556e-05,9.717715978529359e-06,7.052285310132735e-06,5.117944196496328e-06,8.547817517142857
1.0,0.7328571428571429,0.5370795918367347,0.3936026151603499,0.28845448796751355,0.21139593189619207,0.15492301866106648,0.113536440818753,0.08320599162860041,0.06097810529353145,0.044688240022259476,0.0327500959020273,0.02400114171105715,0.01758940813967474,0.012890523393790203,0.00944691214430625,0.006923237042898723,0.005073743718581493,0.003718329325189009,0.002725004205459945,0.001997038796287074,0.0014635441464218128,0.0010725687815919857,0.0007860396927952695,0.0005760548034342475,0.00042216587737395567,0.0003093872787040561,0.0002267366771074011,0.00016616559336585254,0.0001217756419952605,8.924414906224092e-05,6.540321209847085e-05,4.793121115216507e-05,3.5126730458658115e-05,2.5742875321845163e-05,1.88658500572951e-05,1.3825972970560552e-05,1.0132463048425091e-05,7.425647919774388e-06,8.286902726071428
1.0,0.7385714285714285,0.5454877551020407,0.40288167055393576,0.297556890966264,0.2197670180422264,0.16231364046833005,0.11988021731732376,0.08854010336150912,0.06539319062557174,0.04829754221917227,0.03567118475330295,0.02634571788208232,0.01945819449290937,0.014371266504048777,0.010614206832276025,0.00783934990326672,0.005789919857126992,0.004276269380192364,0.0031583303850849314,0.002332652584412728,0.0017228305516305434,0.0012724334217042727,0.0009397829700301557,0.0006940968507222721,0.0005126401026048781,0.00037862133292388854,0.00027963889874521483,0.00020653330093039438,0.00015253959511573413,0.00011266138667833506,8.320848130385603e-05,6.145540690584795e-05,4.538920767189056e-05,3.352317195195345e-05,2.4759256998799908e-05,1.828647981197079e-05,1.3505871518269853e-05,9.975050821350734e-06,8.939947030714286
1.0,0.7514285714285714,0.5646448979591837,0.42429030903790094,0.318823860791337,0.23957335825177611,0.18002226634347748,0.13527387442381308,0.10164865420989383,0.07638170302057737,0.05739539398403385,0.04312853890800258,0.032408016379441934,0.024352309450837797,0.018299021101629544,0.013750407284938771,0.010332448902682563,0.00776409731830147,0.005834164556323676,0.004383957938037505,0.0032942312505824683,0.0024753794825805404,0.0018600708683390917,0.0013977103953519462,0.0010502795256501767,0.00078921004355999,0.000593034975589364,0.0004456234245142935,0.0003348541732778834,0.00025161899306309525,0.00018907370050169728,0.00014207538066270397,0.00010675950032654613,8.022213881680467e-05,6.028120716805608e-05,4.529702138628214e-05,3.403747607026344e-05,2.557673201851224e-05,1.9219087202482055e-05,8.993639344285713
1.0,0.76,0.5776,0.43897600000000003,0.33362176000000004,0.2535525376,0.19269992857600002,0.14645194571776002,0.11130347874549762,0.08459064384657819,0.06428888932339942,0.04885955588578356,0.037133262473195504,0.028221279479628582,0.021448172404517723,0.016300611027433468,0.012388464380849435,0.009415232929445572,0.007155577026378634,0.005438238540047762,0.0041330612904362995,0.0031411265807315875,0.0023872562013560064,0.001814314713030565,0.0013788791819032294,0.0010479481782464544,0.0007964406154673054,0.0006052948677551522,0.00046002409949391567,0.0003496183156153759,0.0002657099198676857,0.00020193953909944113,0.00015347404971557526,0.0001166402777838372,8.864661111571628e-05,6.737142444794438e-05,5.120228258043773e-05,3.891373476113267e-05,2.9574438418460832e-05,8.8588947375
1.0,0.7628571428571429,0.5819510204081634,0.44394549271137035,0.33866699015410257,0.2583545324889868,0.19708760049874138,0.15034968380903987,0.114695330220039,0.08749615191071547,0.06674706445760295,0.05091847488622854,0.03884352227035149,0.02963205841766814,0.02260502742147827,0.01724440663295628,0.013155018774283793,0.010035400036382208,0.007655576599182999,0.005840111291376745,0.004455170613707403,0.003398658725313933,0.0025926910847394865,0.0019778529132155514,0.0015088192223672921,0.0011510135210630486,0.0008780588860680972,0.0006698334930862342,0.0005109872647257843,0.0003898102848050984,0.0002973695601227465,0.00022685049300792378,0.000173054518951759,0.00013201587588605615,0.00010070925389021998,7.682677368196782e-05,5.860785306595831e-05,4.47094193388882e-05,3.4106899895666144e-05,8.686965781071429
1.0,0.7671428571428571,0.5885081632653061,0.45146983381924194,0.34634185822990415,0.265693682670655,0.2038250108487739,0.15636290117970228,0.11995268276214303,0.09202084377610116,0.07059313301109475,0.05415501775279697,0.04154463504750282,0.03187067002929859,0.024449356865333345,0.01875614948097715,0.014388646101835328,0.011038147080979388,0.008467835689265617,0.0064960396644794804,0.0049833904283221155,0.003822972371441394,0.0029327659478057553,0.0022498504485309865,0.0017259567012301996,0.001324055355086596,0.0010157396081164314,0.0007792173850836052,0.0005977710511284229,0.0004585757920799472,0.0003517931433527595,0.00026987559711490265,0.00020703313664386102,0.0001588239919682191,0.00012184069098133378,9.346921579568034e-05,7.170424126040048e-05,5.500739650976437e-05,4.219853132249067e-05,9.091648336428571
1.0,0.7685714285714286,0.5907020408163265,0.4539967113702624,0.3489289010245731,0.26817678393031474,0.20611301393501333,0.15841257356719596,0.12175137797021632,0.09357463049710911,0.07191878743920671,0.05527472520327602,0.042482574513375,0.03265089298313678,0.02509454346418227,0.01928694911961437,0.014823398037646474,0.011392840206076862,0.008756211472670502,0.0067297739604239,0.005172311986725797,0.00397529121265497,0.0030552952462976767,0.0023482126321545,0.0018047691372844584,0.001387093994084341,0.0010660808125962506,0.0008193592531096898,0.000629736111675733,0.0004839971829736348,0.0003719864063425936,0.0002858981237318791,0.00021973312938250138,0.00016888060515397963,0.0001297968079612015,9.9758118118752e-05,7.667123935412654e-05,5.892732396074297e-05,4.5289857558399597e-05,9.075436158214286
1.0,0.77,0.5929,0.456533,0.35153041,0.2706784157,0.20842238008900002,0.16048523266853001,0.12357362915476812,0.09515169444917146,0.07326680472586203,0.05641543963891376,0.04343988852196359,0.03344871416191197,0.025755509904672215,0.019831742626597607,0.015270441822480158,0.011758240203309721,0.009053844956548485,0.006971460616542333,0.005368024674737596,0.00413337899954795,0.0031827018296519214,0.0024506804088319793,0.0018870239148006242,0.0014530084143964807,0.0011188164790852902,0.0008614886888956735,0.0006633462904496685,0.0005107766436462448,0.0003932980156076085,0.00030283947201785856,0.0002331863934537511,0.00017955352295938835,0.00013825621267872902,0.00010645728376262135,8.197210849721845e-05,6.311852354285821e-05,4.8601263128000824e-05,8.782554735000002
1.0,0.7771428571428571,0.6039510204081633,0.46935622157434403,0.36475683505206163,0.283468168954745,0.2202952627305447,0.1712008898934519,0.1330475487171969,0.10339695214593587,0.08035420281055589,0.062446694755632005,0.04853000278151973,0.03771474501878105,0.029309744700309844,0.022777858738526505,0.017701650219654884,0.013756711027846081,0.010690929713068955,0.008308379662727874,0.006456797909319948,0.005017854375242931,0.0038995896859030776,0.0030305382701875344,0.0023551611699743125,0.0018302966806657515,0.0014224019918316697,0.0011054095479377548,0.0008590611343973409,0.0006676132244459335,0.0005188308487122683,0.00040320568814210565,0.0003133484204990078,0.00024351648678780035,0.00018924709830366198,0.00014707203068170302,0.00011429597812978062,8.882430300371523e-05,6.902917262003012e-05,9.149224753928571
1.0,0.79,0.6241000000000001,0.4930390000000001,0.3895008100000001,0.3077056399000001,0.24308745552100008,0.19203908986159007,0.15171088099065616,0.11985159598261837,0.09468276082626852,0.07479938105275213,0.05909151103167419,0.04668229371502261,0.03687901203486786,0.02913441950754561,0.023016191410961034,0.018182791214659218,0.014364405059580783,0.01134787999706882,0.008964825197684368,0.007082211906170651,0.005594947405874815,0.004420008450641104,0.0034918066760064722,0.002758527274045113,0.0021792365464956397,0.0017215968717315554,0.0013600615286679287,0.0010744486076476637,0.0008488144000416544,0.000670563376032907,0.0005297450670659965,0.00041849860298213726,0.00033061389635588844,0.00026118497812115186,0.00020633613271570997,0.0001630055448454109,0.00012877438042787462,9.079178030000001
1.0,0.7914285714285715,0.6263591836734694,0.4957185539358601,0.39232582697209506,0.3104978687750581,0.24573688471626026,0.1944831916182974,0.15391955450933825,0.12181633314024772,0.0964089265138532,0.07630077898382097,0.0603866165100526,0.04779169363795592,0.037823711822039405,0.029934766213442616,0.023691229260353157,0.01874991572890807,0.014839219019735818,0.011744181909905204,0.009294681111553548,0.007356076194000952,0.005821808873537897,0.004607545879914279,0.003646543453532158,0.002885978676081165,0.0022840459807842366,0.0018076592476492387,0.0014306331759966833,0.0011322439707173752,0.0008960902282534656,0.0007091914092177428,0.0005612743438666136,0.0004442085521458628,0.0003515593398411543,0.0002782341061028564,0.00022020242111568924,0.00017427448756870265,0.00013792580873294469,9.446223761785713
1.0,0.8014285714285714,0.6422877551020407,0.5147477580174926,0.41253356035401906,0.33061618194086384,0.2649652543840351,0.2123507252992053,0.17018393841836307,0.1363902706467167,0.10930705976115437,0.08760180075143943,0.07020658603079645,0.056265563947538295,0.04509283053509854,0.036138682757414685,0.028962572895585195,0.023211433420604704,0.018602305927084627,0.014908419464420678,0.011948033313628571,0.009575495269922326,0.007674075494894892,0.0061502233609086205,0.004928964722099622,0.003950213155854126,0.0031658136863345204,0.002537173540048094,0.0020333633656671153,0.0016295954973417882,0.0013060043914410616,0.0010466692337120507,0.0008388306287320863,0.0006722628324552863,0.0005387706414391652,0.0004317861854962452,0.0003460457858048479,0.00027733097976645666,0.0002222609709271174,9.420690406785715
1.0,0.81,0.6561000000000001,0.5314410000000002,0.43046721000000016,0.34867844010000015,0.28242953648100017,0.22876792454961015,0.18530201888518424,0.15009463529699923,0.12157665459056939,0.09847709021836121,0.07976644307687258,0.0646108188922668,0.05233476330273611,0.04239115827521626,0.03433683820292517,0.02781283894436939,0.02252839954493921,0.01824800363140076,0.014780882941434616,0.01197251518256204,0.009697737297875252,0.007855167211278954,0.006362685441135953,0.005153775207320122,0.004174557917929299,0.0033813919135227324,0.0027389274499534134,0.002218531234462265,0.0017970102999144346,0.001455578342930692,0.0011790184577738607,0.0009550049507968272,0.00077355401014543,0.0006265787482177984,0.0005075287860564167,0.00041109831670569757,0.0003329896365316151,9.27652887
1.0,0.8185714285714286,0.6700591836734695,0.5484913032069972,0.4489793096251563,0.36752163487887796,0.30084270969371013,0.24626124664927987,0.20158242047148195,0.16500960990022737,0.13507215210404327,0.110566204508024,0.09050633597585393,0.07408590073452044,0.06064460160125745,0.04964193816788646,0.040635472243141346,0.033263036564742846,0.027228171359425218,0.02228820312707236,0.018244486274017802,0.014934415192874573,0.012224885579310188,0.010006942052778198,0.008191396851774155,0.006705243422952273,0.0054887206876452176,0.004492909934315299,0.003677767703375238,0.0030105155629057308,0.0024643220250642624,0.002017223600516889,0.0016512416044231106,0.0013516591990492034,0.0011064296015074193,0.0009056916595196448,0.0007413733155782235,0.000606867014037603,0.0004967639986336379,9.966529570714284
1.0,0.8342857142857143,0.6960326530612245,0.5806900991253645,0.48446145412744696,0.4041792703006129,0.33720099122222563,0.2813219698196854,0.23470290053528037,0.19580927701800535,0.16336088254073589,0.1362896505768425,0.11370450848125147,0.09486204707578694,0.07914205070322795,0.06602708230097876,0.05508545151967371,0.04595700526784206,0.03834127296631395,0.03198757630332478,0.0266867779444881,0.022264397599401502,0.018574868854357825,0.015496747729921385,0.012928715248962984,0.010786242436277689,0.008998807975408816,0.007507576939483927,0.006263464189512305,0.0052255186952502655,0.004359575597180221,0.0036371316410760703,0.0030344069691263216,0.0025315623856711025,0.0021120463331884627,0.0017620500836886604,0.0014700532126773968,0.001226444394576571,0.001023205037761025,9.366396217857144
1.0,0.8414285714285714,0.7080020408163266,0.5957331457725947,0.5012668898000833,0.4217802829889272,0.3548979809721116,0.2986213011322482,0.25126849480984886,0.21142449063285854,0.17789860711821953,0.14968897084661614,0.1259525768980813,0.10598009684709982,0.08917468148991685,0.07503412485365861,0.06313585648400703,0.05312431352725735,0.04470031523936368,0.037612122394264584,0.03164791441460263,0.026629459414572784,0.0224067879931191,0.01885371161135307,0.015864051627267083,0.013348466297800446,0.011231780927720661,0.00945074138061067,0.00795212381882812,0.0066911441846996605,0.005630119892554428,0.004737343738163654,0.003986136373969132,0.0033540490346683125,0.0028221926877423373,0.002374673561543195,0.0019981181824984882,0.0016812737278451566,0.0014146717510011388,10.058592081785715
1.0,0.8442857142857143,0.7128183673469388,0.601822364431487,0.5081100248271554,0.4289900352469269,0.3621901583299054,0.30579197653282014,0.25817579732985246,0.2179741374599183,0.18403245034115961,0.1553759687880362,0.131181710791042,0.11075484439643689,0.09350873291184886,0.0789480873584324,0.06665474232690506,0.05627564673600127,0.04751272460139536,0.04011431462774952,0.03386794277857138,0.028594220260193835,0.024141691676820797,0.02038248540143013,0.017208641246064582,0.01452900996632024,0.012266635557278945,0.010356545163359794,0.008743883130779484,0.007382335614700964,0.006232800497554671,0.005262264420078301,0.004442854674666109,0.003751038732468101,0.003166948415555211,0.0026738093051330426,0.0022574589990480404,0.0019059403834819884,0.001609158238054079,10.055753835357143
1.0,0.8514285714285714,0.724930612244898,0.6172266355685131,0.5255243925697626,0.4474464828165407,0.3809687196552261,0.3243676527350211,0.276175887185818,0.23514404108963932,0.2002083549848929,0.17046311367285166,0.14513716535574228,0.123573929360032,0.10521437414082725,0.08958252426847578,0.07627312066287366,0.06494111416438957,0.05529272005996597,0.047077801651056746,0.040083385405756886,0.03412813957404443,0.029057673123043543,0.02474053311619136,0.021064796767500074,0.017935169819185776,0.015270516017478175,0.01300175363773856,0.011070064525845974,0.009425369224863143,0.008025028654312047,0.006832738682814257,0.005817588935653282,0.004953261436641937,0.004217348308912278,0.0035907708458738823,0.0030572848916297626,0.0026030597077304836,0.00221631940829624,10.130045689285714
1.0,0.8557142857142858,0.7322469387755103,0.6265941661807581,0.5361855793461059,0.4588216600404535,0.3926202490917595,0.33597075600851994,0.2874949754987192,0.2460135576053326,0.2105173157222775,0.18014267445377746,0.1541506599968753,0.13190892191161188,0.11287634889293646,0.09658990426695563,0.08265336093700917,0.07072766171609786,0.060522670525632316,0.05179011377836251,0.044317540218913064,0.03792315227304132,0.032451383159359644,0.02776911216065204,0.023762425977472246,0.020333847372151253,0.017399963679883716,0.01488939749178621,0.012741070139399914,0.010902715733572212,0.00932960960629965,0.007983480220247844,0.006831578074183512,0.00584587895205132,0.005002402131826773,0.004280626967091768,0.0036629936475542414,0.003134475992692844,0.002682215885175734,10.086402122142857
1.0,0.8614285714285714,0.7420591836734693,0.6392309825072886,0.5506518320741357,0.4743472210581483,0.4086162489972335,0.35199371163618826,0.3032174401666022,0.26120016631494447,0.22500528612558787,0.19382598219104213,0.16696723894456916,0.14383035011939316,0.1238995730314201,0.10673063219706617,0.091940816021187,0.07920044580110823,0.06822552688295466,0.05877141815774523,0.05062737878445768,0.043611870581468544,0.037568511372322186,0.03236258908215754,0.027878058880772855,0.02401495643586576,0.02068716961546722,0.017820518968752478,0.015351104197368206,0.01322387975859004,0.01139142784918542,0.00981290141865544,0.00845311365064176,0.007281753616195687,0.0062727106150942845,0.005403492144145505,0.004654722518456771,0.004009710969470618,0.0034540795922725466,10.217840774285715
